candidate_id,candidate_name,congbio_id,congbio_name,congbio_birthyear,congbio_deathyear,congbio_url
KG0025,"Kremer, George",K000329,"Kremer, George",1775,1854,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000329
KG0037,"Keck, George",NA,NA,NA,NA,NA
KG0044,"Kennan, George",NA,NA,NA,NA,NA
KH0006,"Kellogg, Harris",NA,NA,NA,NA,NA
KH0007,"Kelsey, Heman",NA,NA,NA,NA,NA
KH0008,"Kneeland, Henry",NA,NA,NA,NA,NA
KH0019,"Key, Henry G.S.",NA,NA,NA,NA,NA
KH0025,"Knox, Henry",NA,NA,NA,NA,NA
KH0026,"Knight, Hativil",NA,NA,NA,NA,NA
KH0029,"Knickerbocker, Herman",K000282,"Knickerbocker, Herman",1779,1855,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000282
KI0007,"Kimbell, Isachar",NA,NA,NA,NA,NA
KI0015,"Kipp, Isaac",NA,NA,NA,NA,NA
KI0018,"Kibber, Israel",NA,NA,NA,NA,NA
KI0021,"Kelly, Israel W.",NA,NA,NA,NA,NA
KJ0004,"Kidder, Josiah",NA,NA,NA,NA,NA
KJ0030,"Kerr, John Leeds",K000139,"Kerr, John Leeds",1780,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000139
KJ0034,"Kent, Joseph",K000125,"Kent, Joseph",1779,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000125
KJ0052,"Kelsey, John",NA,NA,NA,NA,NA
KJ0066,"Kendall, Jonas",K000093,"Kendall, Jonas",1757,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000093
KJ0074,"Kendall, Joseph G.",NA,NA,NA,NA,NA
KJ0079,"Kinsey, James",NA,NA,NA,NA,NA
KJ0088,"Kenney, John, Jr.",NA,NA,NA,NA,NA
KJ0093,"Kimmel, John",NA,NA,NA,NA,NA
KJ0094,"Kuhn, Jacob",NA,NA,NA,NA,NA
KJ0096,"Kerker, J.",NA,NA,NA,NA,NA
KJ0097,"Kent, James",NA,NA,NA,NA,NA
KJ0100,"Keyes, John",NA,NA,NA,NA,NA
KJ0103,"Knox, John",NA,NA,NA,NA,NA
KJ0106,"Kitteridge, Joseph",NA,NA,NA,NA,NA
KJ0108,"Kendall, James",NA,NA,NA,NA,NA
KJ0109,"Kirkland, Joseph",K000235,"Kirkland, Joseph",1770,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000235
KJ0118,"King, John G.",NA,NA,NA,NA,NA
KJ0119,"Kendall, John",NA,NA,NA,NA,NA
KJ0122,"Keenan, James",NA,NA,NA,NA,NA
KJ0130,"Kerr, Joseph",K000141,"Kerr, Joseph",1765,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000141
KJ0144,"Kilbourn, James",K000169,"Kilbourne, James",1770,1850,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000169
KJ0161,"Kilbourn, John",NA,NA,NA,NA,NA
KJ0172,"Kittera, John W.",K000253,"Kittera, John Wilkes",1752,1801,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000253
KJ0173,"Kelly, James",K000073,"Kelly, James",1760,1819,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000073
KJ0183,"Knap, John L.",NA,NA,NA,NA,NA
KJ0185,"Knowland, John",NA,NA,NA,NA,NA
KJ0188,"Kaple, John",NA,NA,NA,NA,NA
KJ0194,"Keller, Jonathan",NA,NA,NA,NA,NA
KJ0197,"Kays, Jonathan",NA,NA,NA,NA,NA
KJ0198,"Kelton, James",NA,NA,NA,NA,NA
KJ0199,"Kerr, Joseph",NA,NA,NA,NA,NA
KJ0210,"Keep, John",NA,NA,NA,NA,NA
KJ0211,"King, John",NA,NA,NA,NA,NA
KJ0247,"Kirkpatrick, John",NA,NA,NA,NA,NA
KJ0248,"Kimmel, John",NA,NA,NA,NA,NA
KJ0258,NA,K000324,"Krebs, Jacob",1782,1847,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000324
KJ0264,"Kinsey, James",NA,NA,NA,NA,NA
KJ0269,"Kinsey, John",NA,NA,NA,NA,NA
KJ0276,"Kellogg, John",NA,NA,NA,NA,NA
KJ0277,"Kelly, James M.",NA,NA,NA,NA,NA
KJ0285,"Kimball, John",NA,NA,NA,NA,NA
KJ0298,"Killgare, Jonathan L.",NA,NA,NA,NA,NA
KJ0304,"Kimball, John",NA,NA,NA,NA,NA
KJ0319,"Kimberly, James",NA,NA,NA,NA,NA
KJ0327,"Kogler, John",NA,NA,NA,NA,NA
KJ0334,"Kennedy, John",NA,NA,NA,NA,NA
KJ0360,"King, John",NA,NA,NA,NA,NA
KJ0364,"Kerr, John W.",K000136,"Kerr, John",1782,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000136
KJ0375,NA,K000149,"Kershaw, John",1765,1829,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000149
KL0011,"Kinney, Lewis",NA,NA,NA,NA,NA
KL0014,"Kipp, Luke",NA,NA,NA,NA,NA
KM0010,"Kinsley, Mark",NA,NA,NA,NA,NA
KM0013,"Kinsley, Martin",K000230,"Kinsley, Martin",1754,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000230
KM0019,"Kellogg, Martin",NA,NA,NA,NA,NA
KM0020,"Kenny, Munnis",NA,NA,NA,NA,NA
KM0021,"Kent, Moss",K000126,"Kent, Moss",1766,1838,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000126
KN0000,"King, Nathaniel",NA,NA,NA,NA,NA
KN0003,"Kidder, Nathaniel",NA,NA,NA,NA,NA
KN0008,"Kingsley, Nathaniel",NA,NA,NA,NA,NA
KN0011,"King, Nehemiah",NA,NA,NA,NA,NA
KN0013,"Killam, Nathan",NA,NA,NA,NA,NA
KN0016,"Knight, Nehemiah R.",K000287,"Knight, Nehemiah Rice",1780,1854,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000287
KN0019,"Kelton, Naum",NA,NA,NA,NA,NA
KN0020,"King, Nathaniel",NA,NA,NA,NA,NA
KN0024,"Knight, Nehemiah",K000286,"Knight, Nehemiah",1746,1808,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000286
KO0002,"Keating, Oliver",NA,NA,NA,NA,NA
KP0001,"Key, Philip Barton",K000159,"Key, Philip Barton",1757,1815,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000159
KP0010,"King, Philip",NA,NA,NA,NA,NA
KP0011,"Keenan, Peter",K000158,"Key, Philip",1750,1820,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000158
KP0018,"Keyes, Perley",NA,NA,NA,NA,NA
KR0003,"King, Rufus",K000212,"King, Rufus",1755,1827,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000212
KR0005,"Kidder, Reuben",NA,NA,NA,NA,NA
KR0007,"Kendall, Robert R.",NA,NA,NA,NA,NA
KR0025,"Kennon, Richard",NA,NA,NA,NA,NA
KR0026,"Ketcham, Richard",NA,NA,NA,NA,NA
KS0010,"Kingsbury, Sanford",NA,NA,NA,NA,NA
KS0011,"Kendall, Samuel",NA,NA,NA,NA,NA
KS0013,"Knap, Samuel L.",NA,NA,NA,NA,NA
KS0044,"Kennedy, Samuel",NA,NA,NA,NA,NA
KS0046,"Kercheval, Samuel",NA,NA,NA,NA,NA
KS0052,"Kent, Silas",NA,NA,NA,NA,NA
KS0058,"King, Sylvester",NA,NA,NA,NA,NA
KT0015,"King, Thomas",NA,NA,NA,NA,NA
KT0017,"Kliburn, Thomas",NA,NA,NA,NA,NA
KT0028,"Kennedy, Thomas",NA,NA,NA,NA,NA
KT0032,"Kittridge, Thomas",NA,NA,NA,NA,NA
KT0039,"Kimball, Tucker",NA,NA,NA,NA,NA
KT0046,"Kinney, Thomas T.",NA,NA,NA,NA,NA
KT0049,"Kenan, Thomas",K000089,"Kenan, Thomas",1771,1843,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000089
KT0064,"Kennedy, Thomas",NA,NA,NA,NA,NA
KT0071,NA,K000254,"Kittera, Thomas",1789,1839,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000254
KW0001,"King, William R.",K000217,"King, William Rufus De Vane",1786,1853,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000217
KW0004,NA,K000079,"Kelly, William",1786,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000079
KW0005,"Kadd, William",NA,NA,NA,NA,NA
KW0012,"Kendall, William",NA,NA,NA,NA,NA
KW0033,"King, William",NA,NA,NA,NA,NA
KW0046,"Kent, William A.",NA,NA,NA,NA,NA
KW0047,"Kelly, William B.",NA,NA,NA,NA,NA
KW0057,"Kirkpatrick, William",K000239,"Kirkpatrick, William",1769,1832,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000239
KW0059,"Kennedy, William",K000116,"Kennedy, William",1768,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000116
KW0062,"Kibbe, Walter B.",NA,NA,NA,NA,NA
KW0069,"Kelly, William",NA,NA,NA,NA,NA
KW0091,"Kirk, William",NA,NA,NA,NA,NA
KZ0005,"Kinne, Zachariah",NA,NA,NA,NA,NA
LA0001,NA,L000178,"Learned, Amasa",1750,1825,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000178
LA0003,"Leaming, Aaron",NA,NA,NA,NA,NA
LA0023,"Lane, Alpheus",NA,NA,NA,NA,NA
LA0041,"Lincoln, Abraham",NA,NA,NA,NA,NA
LA0049,"Leonard, Artemas",NA,NA,NA,NA,NA
LA0052,"Lyman, Aaron",NA,NA,NA,NA,NA
LA0055,"Lockwood, Azra",NA,NA,NA,NA,NA
LA0060,"Lane, Amos, Jr.",NA,NA,NA,NA,NA
LA0061,"Laziliel, Abraham",NA,NA,NA,NA,NA
LA0074,"Livermore, Arthur",L000362,"Livermore, Arthur",1766,1853,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000362
LA0075,"Leonard, Abner",NA,NA,NA,NA,NA
LA0087,"Lansing, Abraham G.",NA,NA,NA,NA,NA
LA0088,"Livingston, Alexander",NA,NA,NA,NA,NA
LA0096,"Lyle, Aaron",L000524,"Lyle, Aaron",1759,1825,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000524
LA0102,"Lacock, Abner",L000011,"Lacock, Abner",1770,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000011
LA0103,"Lyman, Andrew",NA,NA,NA,NA,NA
LA0104,"Lyman, Abeel",NA,NA,NA,NA,NA
LA0111,"Lamprey, Aaron",NA,NA,NA,NA,NA
LA0115,"Lyon, Abel",NA,NA,NA,NA,NA
LA0122,"Lee, Arthur",NA,NA,NA,NA,NA
LA0126,"Lyon, Asa",L000539,"Lyon, Asa",1763,1841,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000539
LA0133,"Lombert, Aaron",NA,NA,NA,NA,NA
LA0135,"Leland, Aaron",NA,NA,NA,NA,NA
LB0014,"Loomis, Beriah",NA,NA,NA,NA,NA
LB0025,"Lincoln, Benjamin",NA,NA,NA,NA,NA
LB0026,"Leavens, Benjamin",NA,NA,NA,NA,NA
LB0028,"Lee, Benjamin",NA,NA,NA,NA,NA
LB0029,"Lockwood, Benon",NA,NA,NA,NA,NA
LB0030,"Lloyd, Bateman",NA,NA,NA,NA,NA
LB0033,"Long, Bickford",NA,NA,NA,NA,NA
LB0038,"Leathers, Benjamin",NA,NA,NA,NA,NA
LB0063,"Lee, B. W.",NA,NA,NA,NA,NA
LC0008,"Lyon, Chittendon",NA,NA,NA,NA,NA
LC0019,"Louw, Cornelius",NA,NA,NA,NA,NA
LC0023,"Loomis, Chauncey",NA,NA,NA,NA,NA
LC0024,"Lusk, Chester",NA,NA,NA,NA,NA
LC0028,"Ludlow, Charles",NA,NA,NA,NA,NA
LC0033,"Lower, Christian",L000478,"Lower, Christian",1740,1806,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000478
LC0036,"Lawrence, Chauncey",NA,NA,NA,NA,NA
LC0041,"Lad, Cyrus",NA,NA,NA,NA,NA
LC0049,"Layant, Christopher",NA,NA,NA,NA,NA
LC0050,"Leavent, Charles",NA,NA,NA,NA,NA
LC0069,"Lintch, Charles",NA,NA,NA,NA,NA
LC0073,"Lynde, Cornelius",NA,NA,NA,NA,NA
LC0074,"Langdon, Chauncey",L000066,"Langdon, Chauncey",1763,1830,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000066
LC0077,"Loring, Charles",NA,NA,NA,NA,NA
LD0001,"Lane, Derick",NA,NA,NA,NA,NA
LD0012,"Lane, Daniel",NA,NA,NA,NA,NA
LD0014,"Lewis, Daniel W.",NA,NA,NA,NA,NA
LD0040,"Legro, David",NA,NA,NA,NA,NA
LD0051,"Long, David",NA,NA,NA,NA,NA
LD0072,"Leavitt, David",NA,NA,NA,NA,NA
LE0003,"L'Hommedieu, Ezra",NA,NA,NA,NA,NA
LE0006,"Lincoln, Enoch",L000314,"Lincoln, Enoch",1788,1829,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000314
LE0007,"Lyon, Ezekiel",NA,NA,NA,NA,NA
LE0014,"Low, Enoch",NA,NA,NA,NA,NA
LE0016,"Lloyd, Edward, Jr.",L000376,"Lloyd, Edward",1779,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000376
LE0021,"Lyman, Elihu",NA,NA,NA,NA,NA
LE0022,"Lyman, Elisha",NA,NA,NA,NA,NA
LE0023,"Lee, Elisha",NA,NA,NA,NA,NA
LE0030,"Leonard, Ebenezer",NA,NA,NA,NA,NA
LE0031,"Lewis, Eldad",NA,NA,NA,NA,NA
LE0032,"Little, Edward",NA,NA,NA,NA,NA
LE0034,"Livermore, Edward L.",L000363,"Livermore, Edward St. Loe",1762,1832,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000363
LE0036,"Littlefield, Enoch",NA,NA,NA,NA,NA
LE0040,"Lawrence, Elisha",NA,NA,NA,NA,NA
LE0044,"Livingston, Edward",L000366,"Livingston, Edward",1764,1836,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000366
LE0052,"Livingston, Edward P.",NA,NA,NA,NA,NA
LE0062,"Ludden, Ezra",NA,NA,NA,NA,NA
LE0065,"Lindsley, Eleazer",NA,NA,NA,NA,NA
LE0066,"Litchfield, Elisha",L000346,"Litchfield, Elisha",1785,1859,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000346
LE0070,"Luce, Elihu",NA,NA,NA,NA,NA
LE0075,"Langham, Elias",NA,NA,NA,NA,NA
LE0108,"Lyman, Erastus",NA,NA,NA,NA,NA
LE0109,"Learned, Ebenezer",NA,NA,NA,NA,NA
LF0010,NA,L000387,"Locke, Francis",1776,1823,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000387
LF0011,"Lowry, Fielding",NA,NA,NA,NA,NA
LF0014,"Lee, Francis L.",NA,NA,NA,NA,NA
LG0008,"Lansing, Gerrit G.",NA,NA,NA,NA,NA
LG0015,"Lydecker, Garret",NA,NA,NA,NA,NA
LG0029,"Leonard, George",L000246,"Leonard, George",1729,1819,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000246
LG0031,"Latimer, George",NA,NA,NA,NA,NA
LG0036,"Lewis, George",NA,NA,NA,NA,NA
LG0038,"Lawrence, George",NA,NA,NA,NA,NA
LG0042,NA,L000401,"Logan, George",1753,1821,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000401
LG0067,"Leiper, George G.",NA,NA,NA,NA,NA
LG0072,"Long, George",NA,NA,NA,NA,NA
LG0080,"Loyall, George",NA,NA,NA,NA,NA
LG0081,"Little, George",NA,NA,NA,NA,NA
LG0088,"Lewis, George O.",NA,NA,NA,NA,NA
LG0089,"Larned, George",NA,NA,NA,NA,NA
LH0001,"Lattimer, Henry",L000115,"Latimer, Henry",1752,1819,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000115
LH0010,"Little, Henry",NA,NA,NA,NA,NA
LH0015,"Lowther, Henry",NA,NA,NA,NA,NA
LH0022,"Lewis, Hezekiah",NA,NA,NA,NA,NA
LH0024,"Land, Henry",NA,NA,NA,NA,NA
LH0032,"Livingston, Henry W.",L000367,"Livingston, Henry Walter",1768,1810,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000367
LH0038,"Lee, Henry B.",NA,NA,NA,NA,NA
LH0039,"Livingston, Henry A.",NA,NA,NA,NA,NA
LH0058,"Lake, Henry, Jr.",NA,NA,NA,NA,NA
LH0064,"Lee, Henry",L000195,"Lee, Henry",1756,1818,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000195
LH0065,"Lee, Henry, Jr.",NA,NA,NA,NA,NA
LH0076,"Langdon, Henry S.",NA,NA,NA,NA,NA
LH0083,"Lyman, Henry",NA,NA,NA,NA,NA
LI0000,"Lefever, Isaac",NA,NA,NA,NA,NA
LI0009,"Ledyard, Isaac",NA,NA,NA,NA,NA
LI0011,"Lyman, Isaac",NA,NA,NA,NA,NA
LI0012,"Lane, Iabez",NA,NA,NA,NA,NA
LI0013,"Lane, Isaac",NA,NA,NA,NA,NA
LI0016,"Lanier, Isaac",NA,NA,NA,NA,NA
LI0029,"Lassell, Israel",NA,NA,NA,NA,NA
LI0031,"Lane, Isaac",NA,NA,NA,NA,NA
LI0041,"Leavett, Ivegar",NA,NA,NA,NA,NA
LJ0005,"Lanman, James",L000083,"Lanman, James",1767,1841,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000083
LJ0012,"Lambert, Jonathan",NA,NA,NA,NA,NA
LJ0014,"Larzelere, Jacob L.",NA,NA,NA,NA,NA
LJ0020,"Lee, Joseph",NA,NA,NA,NA,NA
LJ0021,"London, John",NA,NA,NA,NA,NA
LJ0022,"Leathead, John",NA,NA,NA,NA,NA
LJ0049,"Lancaster, John",NA,NA,NA,NA,NA
LJ0051,"Lecompte, Joseph",L000186,"Lecompte, Joseph",1797,1851,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000186
LJ0052,"Logan, John",NA,NA,NA,NA,NA
LJ0055,"Livingston, James Duane",NA,NA,NA,NA,NA
LJ0059,"Landry, John",NA,NA,NA,NA,NA
LJ0070,NA,L000377,"Lloyd, James",1756,1830,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000377
LJ0073,"Linthicum, John",NA,NA,NA,NA,NA
LJ0093,"Lee, John",L000196,"Lee, John",1788,1871,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000196
LJ0102,"Learned, Jeremiah",NA,NA,NA,NA,NA
LJ0103,"Lowell, John",NA,NA,NA,NA,NA
LJ0105,"Leland, Joseph",NA,NA,NA,NA,NA
LJ0107,"Lloyd, James, Jr.",L000378,"Lloyd, James",1769,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000378
LJ0123,"Lucas, John B.C.",NA,NA,NA,NA,NA
LJ0127,"Langdon, John",L000067,"Langdon, John",1741,1819,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000067
LJ0151,"Linn, James",L000336,"Linn, James",1749,1821,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000336
LJ0153,"Lambert, John",L000036,"Lambert, John",1746,1823,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000036
LJ0162,"Lee, James",NA,NA,NA,NA,NA
LJ0180,"Leonard, Jonathan",NA,NA,NA,NA,NA
LJ0181,"Little, Josiah",NA,NA,NA,NA,NA
LJ0182,"Leavit, Jonathan",NA,NA,NA,NA,NA
LJ0184,"Locke, John",L000388,"Locke, John",1764,1855,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000388
LJ0185,"Lord, John",NA,NA,NA,NA,NA
LJ0193,"Lyman, Jonathan H.",NA,NA,NA,NA,NA
LJ0196,"Locke, Joseph",NA,NA,NA,NA,NA
LJ0197,"Linn, John",L000337,"Linn, John",1763,1821,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000337
LJ0198,"Lawson, Jonathan",NA,NA,NA,NA,NA
LJ0199,"Lore, John",NA,NA,NA,NA,NA
LJ0212,"Lyman, Joseph",NA,NA,NA,NA,NA
LJ0213,"Lansing, John, Jr.",NA,NA,NA,NA,NA
LJ0214,"Livingston, John",NA,NA,NA,NA,NA
LJ0218,"Laurence, John",L000120,"Laurance, John",1750,1810,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000120
LJ0221,"Lovett, John",L000466,"Lovett, John",1761,1818,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000466
LJ0224,"Lamb, John",NA,NA,NA,NA,NA
LJ0232,"Livingston, John R.",NA,NA,NA,NA,NA
LJ0236,"Lefferts, John",L000213,"Lefferts, John",1785,1829,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000213
LJ0237,"Langley, John",NA,NA,NA,NA,NA
LJ0239,"LeCompte, John",NA,NA,NA,NA,NA
LJ0241,"Lorillard, Jacob",NA,NA,NA,NA,NA
LJ0245,"Lounsberry, John",NA,NA,NA,NA,NA
LJ0246,"Lyman, Joseph S.",L000527,"Lyman, Joseph Stebbins",1785,1821,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000527
LJ0252,"Little, Jacob",NA,NA,NA,NA,NA
LJ0255,"Lent, James",NA,NA,NA,NA,NA
LJ0256,"Lynch, James",NA,NA,NA,NA,NA
LJ0257,"Lynde, John",NA,NA,NA,NA,NA
LJ0261,"Lindley, Jonathan",NA,NA,NA,NA,NA
LJ0271,"Long, John, Jr.",L000421,"Long, John",1785,1857,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000421
LJ0292,"Leigh, Jonathan",NA,NA,NA,NA,NA
LJ0294,"Lamb, Joshua",NA,NA,NA,NA,NA
LJ0324,"Lawrence, Jonathan, Jr.",NA,NA,NA,NA,NA
LJ0325,"Loomis, Jerome",NA,NA,NA,NA,NA
LJ0337,"Lucas, John B.",L000492,"Lucas, John Baptiste Charles",1758,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000492
LJ0339,"Lindsley, John",NA,NA,NA,NA,NA
LJ0342,"Lefever, Joseph",L000212,"Lefever, Joseph",1760,1826,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000212
LJ0347,"Lay, John",NA,NA,NA,NA,NA
LJ0353,"Lynde, John",NA,NA,NA,NA,NA
LJ0365,"Lewis, Joseph S.",NA,NA,NA,NA,NA
LJ0376,"Lake, James",NA,NA,NA,NA,NA
LJ0382,"Lefever, John J.",NA,NA,NA,NA,NA
LJ0383,"Low, John J.",NA,NA,NA,NA,NA
LJ0456,"Lawrence, Joseph",L000137,"Lawrence, Joseph",1786,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000137
LJ0458,"Liegler, John",NA,NA,NA,NA,NA
LJ0470,"Lyon, James",NA,NA,NA,NA,NA
LJ0471,"Lindy, Joel",NA,NA,NA,NA,NA
LJ0472,"Larrabee, John L.",NA,NA,NA,NA,NA
LJ0473,"Langdon, John",NA,NA,NA,NA,NA
LJ0474,"Lyon, John",NA,NA,NA,NA,NA
LJ0475,"Land, Josiah",NA,NA,NA,NA,NA
LJ0493,"Lewis, Joel",NA,NA,NA,NA,NA
LJ0495,"Lea, John",NA,NA,NA,NA,NA
LJ0499,"Lagen, John",NA,NA,NA,NA,NA
LJ0501,"Light, John",NA,NA,NA,NA,NA
LJ0517,"Lynn, John Dark",NA,NA,NA,NA,NA
LJ0519,"Ludlam, James",NA,NA,NA,NA,NA
LJ0525,"Lord, Jotham",NA,NA,NA,NA,NA
LJ0535,"Lyon, James",NA,NA,NA,NA,NA
LJ0543,"Lewis, Joseph",L000290,"Lewis, Joseph, Jr.",1772,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000290
LJ0544,"Leverett, John",NA,NA,NA,NA,NA
LJ0545,"Lock, John",NA,NA,NA,NA,NA
LJ0546,"Linsley, Joel",NA,NA,NA,NA,NA
LJ0552,"Lane, Joseph",NA,NA,NA,NA,NA
LJ0553,"Leftwich, Jabez",L000216,"Leftwich, Jabez",1765,1855,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000216
LJ0556,"Littlejohn, John",NA,NA,NA,NA,NA
LJ0561,"Love, John",L000456,"Love, John",NA,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000456
LJ0589,"Lovell, Joseph",NA,NA,NA,NA,NA
LJ0598,"Lanier, James",NA,NA,NA,NA,NA
LL0001,"Law, Lyman",L000126,"Law, Lyman",1770,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000126
LL0006,"Loomis, Luther",NA,NA,NA,NA,NA
LL0008,"Lothrop, Lewis",NA,NA,NA,NA,NA
LL0037,"Lincoln, Levi",NA,NA,NA,NA,NA
LL0038,"Lincoln, Levi, Sr.",L000316,"Lincoln, Levi",1749,1820,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000316
LL0044,"Lincoln, Levi, Jr.",NA,NA,NA,NA,NA
LL0046,"Lawrence, Luther",NA,NA,NA,NA,NA
LL0049,"Lewis, Lothrop",NA,NA,NA,NA,NA
LM0026,"Little, Moses",NA,NA,NA,NA,NA
LM0034,"Lamprey, Morris",NA,NA,NA,NA,NA
LM0044,"Lewis, Morgan",NA,NA,NA,NA,NA
LM0052,"Locke, Matthew",L000389,"Locke, Matthew",1730,1801,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000389
LM0053,"Lyon, Matthew",L000545,"Lyon, Matthew",1749,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000545
LM0058,"Leib, Michael",L000229,"Leib, Michael",1760,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000229
LN0005,"Leake, Nathan",NA,NA,NA,NA,NA
LN0018,"Low, Nathaniel",NA,NA,NA,NA,NA
LN0023,"Linsly, Noah",NA,NA,NA,NA,NA
LN0026,"Lowe, Nathaniel",NA,NA,NA,NA,NA
LN0028,"Lewis, Nathaniel",NA,NA,NA,NA,NA
LN0032,"Leavenworth, Nathan",NA,NA,NA,NA,NA
LN0033,"Livermore, Nathaniel",NA,NA,NA,NA,NA
LO0001,"Looker, Othneil",NA,NA,NA,NA,NA
LO0002,"Leonard, Oliver",NA,NA,NA,NA,NA
LO0005,"Lathrop, Oliver",NA,NA,NA,NA,NA
LO0008,"Lock, Oliver",NA,NA,NA,NA,NA
LP0015,"Little, Peter",L000354,"Little, Peter",1775,1830,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000354
LP0023,"Loop, Philip",NA,NA,NA,NA,NA
LP0025,"Leavins, Pernuel",NA,NA,NA,NA,NA
LP0031,"Lynch, Peregrine L.",NA,NA,NA,NA,NA
LP0034,"Livingston, Philip",NA,NA,NA,NA,NA
LP0036,"Livingston, Peter R.",NA,NA,NA,NA,NA
LP0038,"Lamb, Patrick",NA,NA,NA,NA,NA
LP0039,"Lane, Presley Carr",NA,NA,NA,NA,NA
LP0041,"Lossing, Peter",NA,NA,NA,NA,NA
LP0049,"LeConte, Peter",NA,NA,NA,NA,NA
LQ0001,"Leake, Q.",NA,NA,NA,NA,NA
LR0005,"Letcher, Robert P.",L000257,"Letcher, Robert Perkins",1788,1861,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000257
LR0007,"Lane, Rufus",NA,NA,NA,NA,NA
LR0012,"Lidwall, Reuban",NA,NA,NA,NA,NA
LR0024,"Livingston, Robert LeRoy",L000370,"Livingston, Robert Le Roy",1778,1836,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000370
LR0030,"Locke, Robert",NA,NA,NA,NA,NA
LR0031,"Lucas, Robert",NA,NA,NA,NA,NA
LR0036,"Lycombe, Richard",NA,NA,NA,NA,NA
LR0040,"Leavins, Royal",NA,NA,NA,NA,NA
LR0052,"Loller, Robert",NA,NA,NA,NA,NA
