congbio_id,congbio_state,congbio_congress,congbio_position,name_id,meae_id,district
L000216,VA,18,Representative,LJ0553,meae.congressional.congress18.va.county,7
L000257,KY,18,Representative,LR0005,meae.congressional.congress18.ky.county,4
L000314,ME,18,Representative,LE0006,meae.congressional.congress18.me.county,5
L000346,NY,18,Representative,LE0066,meae.congressional.congress18.ny.county,23
L000354,MD,18,Representative,LP0015,meae.congressional.congress18.md.county,5
L000362,NH,18,Representative,LA0074,meae.congressional.congress18.nh.county,NA
L000366,LA,18,Representative,LE0044,NA,NA
L000376,MD,18,Senator,LE0016,NA,NA
L000378,MA,18,Senator,LJ0107,NA,NA
L000388,MA,18,Representative,LJ0184,meae.congressional.congress18.ma.county,6
L000421,NC,18,Representative,LJ0271,meae.congressional.congress18.nc.county,10
L000430,ME,18,Representative,LS0011,meae.congressional.congress18.me.county,2
L000485,PA,18,Senator,LW0173,NA,NA
M000034,NC,18,Senator,MN0068,NA,NA
M000079,VT,18,Representative,MR0206,meae.congressional.congress18.vt.county,NA
M000096,NC,18,Representative,MW0251,meae.congressional.congress18.nc.county,8
M000135,PA,18,Representative,MP0124,meae.congressional.congress18.pa.county,5
M000204,NY,18,Representative,MH0074,meae.congressional.congress18.ny.county,18
M000208,NY,18,Representative,MD0116,meae.congressional.congress18.ny.county,26
M000245,NJ,18,Representative,MJ0888,meae.congressional.congress18.nj.county,NA
M000247,NH,18,Representative,MA0095,meae.congressional.congress18.nh.county,NA
M000299,OH,18,Representative,MD0142,meae.congressional.congress18.oh.county,6
M000377,VA,18,Representative,MW0392,meae.congressional.congress18.va.county,19
M000426,SC,18,Representative,MG0132,NA,NA
M000475,NJ,18,Senator,MJ0436,meae.congressional.congress18.nj.county,NA
M000492,PA,18,Representative,MS0187,meae.congressional.congress18.pa.county,9
M000495,AL,18,Representative,MJ0013,meae.congressional.congress18.al.county,2
M000516,MD,18,Representative,MI0017,NA,NA
M000535,DE,18,Representative,ML0002,meae.congressional.congress18.de.county,NA
M000550,IL,18,Senator,MJ0101,meae.congressional.congress18.il.county,NA
M000552,OH,18,Representative,MW0279,meae.congressional.congress18.oh.county,3
M000642,VA,18,Representative,MC0088,meae.congressional.congress18.va.county,14
M000676,KY,18,Representative,MT0035,meae.congressional.congress18.ky.county,2
M000722,PA,18,Representative,MD0183,meae.congressional.congress18.pa.county,3
M000774,MA,18,Senator,ME0050,NA,NA
M000810,MD,18,Representative,MG0025,meae.congressional.congress18.md.county,6
M000816,PA,18,Representative,MJ1038,meae.congressional.congress18.pa.county,10
M000898,AL,18,Representative,MG0000,meae.congressional.congress18.al.county,1
M000921,KY,18,Representative,MT0036,meae.congressional.congress18.ky.county,7
M000953,NY,18,Representative,MJ0525,NA,NA
N000018,MD,18,Representative,NR0018,meae.congressional.congress18.md.county,1
N000036,MA,18,Representative,NJ0045,meae.congressional.congress18.ma.county,3
N000078,VA,18,Representative,NT0024,meae.congressional.congress18.va.county,1
N000118,IN,18,Senator,NJ0009,NA,NA
O000013,ME,18,Representative,OJ0005,meae.congressional.congress18.me.county,6
O000068,VT,18,Representative,OH0015,meae.congressional.congress18.vt.county,NA
O000139,NC,18,Representative,OG0010,NA,NA
O000150,AL,18,Representative,OG0000,meae.congressional.congress18.al.county,3
P000045,VT,18,Senator,PW0142,NA,NA
P000084,NH,18,Senator,PJ0260,NA,NA
P000122,OH,18,Representative,PJ0401,meae.congressional.congress18.oh.county,10
P000128,PA,18,Representative,PT0153,meae.congressional.congress18.pa.county,15
P000392,PA,18,Representative,PG0067,meae.congressional.congress18.pa.county,17
P000394,NH,18,Representative,PW0147,meae.congressional.congress18.nh.county,NA
P000404,SC,18,Representative,PJ0709,NA,NA
P000540,IN,18,Representative,PW0025,meae.congressional.congress18.in.county,1
R000047,VA,18,Representative,RJ0610,meae.congressional.congress18.va.county,5
R000054,MS,18,Representative,RC0058,meae.congressional.congress18.vt.county,NA
R000121,MA,18,Representative,RJ0226,NA,NA
R000173,TN,18,Representative,RJ0680,meae.congressional.congress18.tn.county,8
R000207,VT,18,Representative,RC0058,meae.congressional.congress18.vt.county,NA
R000216,NY,18,Representative,RJ0233,meae.congressional.congress18.ny.county,19
R000285,VA,18,Representative,RW0192,meae.congressional.congress18.va.county,10
R000360,NY,18,Representative,RW0109,meae.congressional.congress18.ny.county,28
R000403,PA,18,Representative,RT0097,meae.congressional.congress18.pa.county,8
R000439,NY,18,Representative,RR0038,meae.congressional.congress18.ny.county,26
R000456,OH,18,Representative,RT0081,meae.congressional.congress18.oh.county,2
R000500,OH,18,Senator,RB0058,NA,NA
S000040,TN,18,Representative,SJ1542,meae.congressional.congress18.tn.county,6
S000078,NC,18,Representative,SR0176,meae.congressional.congress18.nc.county,9
S000176,MO,18,Representative,SJ0448,meae.congressional.congress18.mo.county,NA
S000268,VT,18,Senator,SH0191,NA,NA
S000297,NY,18,Representative,SP0100,NA,NA
S000397,MA,18,Representative,SJ0437,meae.congressional.congress18.ma.county,5
S000494,OH,18,Representative,SJ0866,meae.congressional.congress18.oh.county,12
S000515,VA,18,Representative,SA0289,meae.congressional.congress18.va.county,2
S000609,MD,18,Senator,SS0062,meae.congressional.congress18.md.county,5
S000626,VA,18,Representative,SW0387,meae.congressional.congress18.va.county,21
S000646,VA,18,Representative,SA0299,meae.congressional.congress18.va.county,22
S000694,NC,18,Representative,SR0172,meae.congressional.congress18.nc.county,4
S000719,MD,18,Representative,SJ0312,meae.congressional.congress18.md.county,8
S000789,TN,18,Representative,SJ0195,meae.congressional.congress18.tn.county,3
S000864,VA,18,Representative,SJ1474,meae.congressional.congress18.va.county,16
S000868,CT,18,Representative,SA0013,meae.congressional.congress18.ct.county,NA
S000891,VA,18,Representative,SA0291,meae.congressional.congress18.va.county,9
S000899,PA,18,Representative,SA0254,meae.congressional.congress18.pa.county,14
S000943,CT,18,Representative,SE0220,meae.congressional.congress18.ct.county,NA
S000976,NY,18,Representative,SH0095,meae.congressional.congress18.ny.county,14
S001010,NY,18,Representative,SJ0778,meae.congressional.congress18.ny.county,8
S001088,NJ,18,Representative,SS0156,meae.congressional.congress18.nj.county,NA
T000017,KY,18,Senator,TI0001,NA,NA
T000027,VA,18,Representative,TJ0538,NA,NA
T000051,GA,18,Representative,TE0021,meae.congressional.congress18.ga.county,NA
T000086,VA,18,Senator,TJ0625,NA,NA
T000091,NY,18,Representative,TJ0328,meae.congressional.congress18.ny.county,17
T000102,IN,18,Senator,TW0011,NA,NA
T000108,VA,18,Senator,TL0030,NA,NA
T000125,NY,18,Representative,TE0062,meae.congressional.congress18.ny.county,20
T000138,IN,18,Representative,TJ0114,meae.congressional.congress18.in.county,3
T000171,IL,18,Senator,TJ0088,NA,NA
T000211,KY,18,Representative,TP0009,NA,NA
T000222,GA,18,Representative,TW0008,meae.congressional.congress18.ga.county,NA
T000227,PA,18,Representative,TA0068,NA,NA
T000290,PA,18,Representative,TJ0441,meae.congressional.congress18.pa.county,13
T000300,CT,18,Representative,TG0001,meae.congressional.congress18.ct.county,NA
T000343,NY,18,Representative,TA0015,meae.congressional.congress18.ny.county,30
T000372,KY,18,Representative,TD0023,meae.congressional.congress18.ky.county,1
T000397,VA,18,Representative,TG0092,NA,NA
T000402,SC,18,Representative,TS0104,NA,NA
T000453,NY,18,Representative,TJ0357,meae.congressional.congress18.ny.county,2
U000003,PA,18,Representative,UD0000,meae.congressional.congress18.pa.county,7
V000009,NY,18,Senator,VM0022,NA,NA
V000037,DE,18,Senator,VN0010,NA,NA
V000056,NY,18,Representative,VS0033,meae.congressional.congress18.ny.county,10
V000068,NY,18,Representative,VW0040,meae.congressional.congress18.ny.county,5
V000017,OH,18,Representative,VJ0083,meae.congressional.congress18.oh.county,4
V000018,NC,18,Representative,VR0007,meae.congressional.congress18.nc.county,12
V000107,OH,18,Representative,VS0017,meae.congressional.congress18.oh.county,7
W000148,GA,18,Senator,WN0013,NA,NA
W000150,MD,18,Representative,WH0013,meae.congressional.congress18.md.county,3
W000217,PA,18,Representative,WI0051,meae.congressional.congress18.pa.county,4
W000238,MA,18,Representative,WD0028,NA,NA
W000345,NH,18,Representative,WT0107,meae.congressional.congress18.nh.county,NA
W000363,KY,18,Representative,WD0009,meae.congressional.congress18.ky.county,6
W000422,CT,18,Representative,WL0000,meae.congressional.congress18.ct.county,NA
W000431,OH,18,Representative,WE0121,meae.congressional.congress18.oh.county,13
W000442,KY,18,Representative,WC0021,meae.congressional.congress18.ky.county,9
W000460,GA,18,Representative,WR0013,NA,NA
W000505,NY,18,Representative,WI0029,meae.congressional.congress18.ny.county,13
W000510,VA,18,Representative,WJ1022,meae.congressional.congress18.va.county,17
W000527,NC,18,Representative,WL0047,meae.congressional.congress18.nc.county,13
W000540,MS,18,Senator,WT0095,NA,NA
W000584,PA,18,Representative,WH0095,meae.congressional.congress18.pa.county,7
W000586,NY,18,Representative,WI0028,meae.congressional.congress18.ny.county,29
W000588,PA,18,Representative,WJ0898,NA,NA
W000597,SC,18,Representative,WJ0940,NA,NA
W000619,OH,18,Representative,WW0209,meae.congressional.congress18.oh.county,8
W000673,PA,18,Representative,WG0097,NA,NA
W000703,NY,18,Representative,WS0120,meae.congressional.congress18.ny.county,1
W000727,NY,18,Representative,WW0171,NA,NA
W000764,OH,18,Representative,WJ0569,meae.congressional.congress18.oh.county,11
A000042,NY,19,Representative,AP0018,meae.congressional.congress19.ny.county,29
A000053,PA,19,Representative,AW0109,meae.congressional.congress19.pa.county,7
A000089,TN,19,Representative,AA0061,meae.congressional.congress19.tn.county,9
A000099,VA,19,Representative,AM0013,meae.congressional.congress19.va.county,4
A000142,TN,19,Representative,AR0060,meae.congressional.congress19.tn.county,5
A000146,MA,19,Representative,AS0024,meae.congressional.congress19.ma.county,7
A000157,PA,19,Representative,AJ0332,meae.congressional.congress19.pa.county,16
A000167,NC,19,Representative,AW0047,meae.congressional.congress19.nc.county,2
A000193,ME,19,Representative,AJ0025,meae.congressional.congress19.me.county,2
A000256,NY,19,Representative,AW0046,meae.congressional.congress19.ny.county,13
A000275,VA,19,Representative,AW0165,meae.congressional.congress19.va.county,3
A000284,VA,19,Representative,AW0172,meae.congressional.congress19.va.county,16
A000313,NY,19,Representative,AH0008,meae.congressional.congress19.ny.county,11
B000023,NY,19,Representative,BL0047,meae.congressional.congress19.ny.county,23
B000041,MA,19,Representative,BJ0321,meae.congressional.congress19.ma.county,10
B000090,CT,19,Representative,BJ1555,meae.congressional.congress19.ct.county,NA
B000125,CT,19,Representative,BN0014,meae.congressional.congress19.ct.county,NA
B000127,VA,19,Senator,BJ1485,NA,NA
B000128,VA,19,Representative,BJ1516,meae.congressional.congress19.va.county,15
B000162,MD,19,Representative,BJ0397,meae.congressional.congress19.md.county,5
B000181,NC,19,Representative,BD0102,NA,NA
B000205,NH,19,Representative,BI0021,meae.congressional.congress19.nh.county,NA
B000210,OH,19,Representative,BM0087,meae.congressional.congress19.oh.county,14
B000212,MO,19,Senator,BD0064,NA,NA
B000224,VA,19,Representative,BB0099,meae.congressional.congress19.va.county,8
B000228,NJ,19,Senator,BE0175,NA,NA
B000255,MA,19,Representative,BF0013,meae.congressional.congress19.ma.county,12
B000306,OH,19,Representative,BP0045,meae.congressional.congress19.oh.county,9
B000345,NH,19,Senator,BS0136,NA,NA
B000398,MO,19,Senator,BT0256,NA,NA
B000413,GA,19,Senator,BJ0118,NA,NA
B000528,TN,19,Representative,BJ1418,meae.congressional.congress19.tn.county,1
B000628,IN,19,Representative,BR0010,meae.congressional.congress19.in.county,1
B000664,LA,19,Senator,BD0030,NA,NA
B000748,VT,19,Representative,BW0418,NA,NA
B000763,NC,19,Senator,BJ0817,NA,NA
B000803,LA,19,Representative,BW0111,NA,NA
B000945,NH,19,Representative,BT0180,meae.congressional.congress19.nh.county,NA
B000988,NC,19,Representative,BJ0862,meae.congressional.congress19.nc.county,4
B001005,PA,19,Representative,BJ1089,meae.congressional.congress19.pa.county,4
B001033,KY,19,Representative,BR0028,meae.congressional.congress19.ky.county,8
B001082,RI,19,Representative,BT0010,meae.congressional.congress19.ri.county,NA
B001109,ME,19,Representative,BW0280,meae.congressional.congress19.me.county,1
C000061,NY,19,Representative,CC0075,NA,NA
C000095,OH,19,Representative,CJ0622,meae.congressional.congress19.oh.county,5
C000193,NC,19,Representative,CS0161,meae.congressional.congress19.nc.county,12
C000197,SC,19,Representative,CJ0030,NA,NA
C000212,GA,19,Representative,CG0025,meae.congressional.congress19.ga.county,NA
C000234,NJ,19,Representative,CG0110,meae.congressional.congress19.nj.county,NA
C000282,MD,19,Senator,CE0066,NA,NA
C000284,AL,19,Senator,CH0000,NA,NA
C000291,ME,19,Senator,CJ0020,NA,NA
C000325,VT,19,Senator,CD0206,meae.congressional.congress19.vt.county,3
C000405,VA,19,Representative,CN0061,meae.congressional.congress19.va.county,7
C000436,KY,19,Representative,CJ0165,NA,NA
C000482,KY,19,Representative,CH0035,meae.congressional.congress19.ky.county,3
C000499,DE,19,Senator,CT0005,NA,NA
C000553,GA,19,Senator,CT0041,meae.congressional.congress19.ga.county,NA
C000571,TN,19,Representative,CJ1064,meae.congressional.congress19.tn.county,2
C000668,NJ,19,Representative,CL0013,meae.congressional.congress19.nj.county,NA
C000700,NC,19,Representative,CH0119,meae.congressional.congress19.nc.county,11
C000716,IL,19,Representative,CD0015,meae.congressional.congress19.il.county,NA
C000946,MA,19,Representative,CB0039,meae.congressional.congress19.ma.county,2
C000956,VA,19,Representative,CG0118,NA,NA
C001023,GA,19,Representative,CA0020,meae.congressional.congress19.ga.county,NA
D000079,VA,19,Representative,DT0144,NA,NA
D000117,MA,19,Representative,DJ0181,NA,NA
D000295,RI,19,Senator,DJ0014,NA,NA
D000308,NJ,19,Senator,DM0030,NA,NA
D000342,NY,19,Representative,DW0091,meae.congressional.congress19.ny.county,12
D000437,MD,19,Representative,DC0019,meae.congressional.congress19.md.county,1
D000490,SC,19,Representative,DW0036,NA,NA
D000579,MA,19,Representative,DH0008,meae.congressional.congress19.ma.county,9
E000021,NH,19,Representative,EN0021,meae.congressional.congress19.nh.county,NA
E000024,TN,19,Senator,EJ0290,NA,NA
E000070,CT,19,Senator,EH0001,meae.congressional.congress19.ct.county,NA
E000080,PA,19,Representative,ES0034,meae.congressional.congress19.pa.county,4
E000083,NC,19,Representative,EW0066,meae.congressional.congress19.nc.county,6
E000136,MS,19,Senator,NA,meae.congressional.congress19.ga.county,NA
E000136,MS,19,Senator,NA,meae.congressional.congress19.ky.county,11
E000136,MS,19,Senator,NA,meae.congressional.congress19.la.county,1
E000136,MS,19,Senator,NA,meae.congressional.congress19.la.county,2
E000136,MS,19,Senator,NA,meae.congressional.congress19.la.county,3
E000136,MS,19,Senator,NA,meae.congressional.congress19.nc.county,11
E000136,MS,19,Senator,NA,meae.congressional.congress19.nc.county,7
E000136,MS,19,Senator,NA,meae.congressional.congress19.ny.county,3
E000136,MS,19,Senator,NA,meae.congressional.congress19.ny.county,8
E000136,MS,19,Senator,NA,meae.congressional.congress19.pa.county,2
E000136,MS,19,Senator,NA,meae.congressional.congress19.pa.county,3
E000136,MS,19,Senator,NA,meae.congressional.congress19.sc.county,5
E000136,MS,19,Senator,NA,meae.congressional.congress19.sc.county,2
E000136,MS,19,Senator,NA,meae.congressional.congress19.sc.county,1
E000136,MS,19,Senator,NA,meae.congressional.congress19.sc.county,7
E000136,MS,19,Senator,NA,meae.congressional.congress19.sc.county,3
E000136,MS,19,Senator,NA,meae.congressional.congress19.sc.county,8
E000136,MS,19,Senator,NA,meae.congressional.congress19.sc.county,9
E000136,MS,19,Senator,NA,meae.congressional.congress19.sc.county,4
E000136,MS,19,Senator,NA,meae.congressional.congress19.sc.county,6
E000136,MS,19,Senator,NA,meae.congressional.congress19.vt.county,1
E000136,MS,19,Senator,NA,meae.congressional.congress19.vt.county,5
E000223,VA,19,Representative,EB0023,meae.congressional.congress19.va.county,22
E000264,MA,19,Representative,EE0018,meae.congressional.congress19.ma.county,4
F000032,PA,19,Representative,FP0028,meae.congressional.congress19.pa.county,18
F000119,OH,19,Representative,FJ0300,meae.congressional.congress19.oh.county,1
F000120,PA,19,Representative,FJ0394,meae.congressional.congress19.pa.county,11
F000122,PA,19,Senator,FW0061,NA,NA
F000221,VA,19,Representative,FJ0482,meae.congressional.congress19.va.county,20
F000284,GA,19,Representative,FJ0021,meae.congressional.congress19.ga.county,NA
F000290,PA,19,Representative,FW0098,meae.congressional.congress19.pa.county,16
F000292,NY,19,Representative,FN0023,meae.congressional.congress19.ny.county,20
G000005,SC,19,Senator,GJ0554,NA,NA
G000077,VA,19,Representative,GR0068,meae.congressional.congress19.va.county,12
